Geo,Year,TotEmp,RetEmp,SvcEmp
48201350604,2045,452.6276154,118.2614581,215.5006835
48201350700,2045,259.1418405,49.36639597,185.9140537
48201350801,2045,403.9802633,147.2565336,226.9758032
48201350803,2045,3773.519472,2745.917867,547.3599519
48201350804,2045,1791.920433,1170.557729,584.9564476
48201410101,2045,532.3617065,183.5692729,305.1307675
48201410102,2045,6669.741923,1271.182087,4402.260756
48201410201,2045,6791.692212,410.7004931,6288.49568
48201410202,2045,1521.570974,859.3653001,609.779029
48201410300,2045,5238.022065,2878.493684,2160.765785
48201410401,2045,2196.055643,1064.7489,1015.342059
48201410402,2045,1709.831283,784.1118257,777.3626374
48201410501,2045,1464.903142,763.016883,662.0810334
48201410502,2045,1139.371041,674.1649427,396.8698481
48201410601,2045,9649.928471,2291.095404,6615.245502
48201410602,2045,4126.904476,783.1658116,2979.565387
48201410703,2045,1450.640851,571.9919369,849.6015791
48201410704,2045,1372.574913,542.5278392,789.7240454
48201410705,2045,1760.549411,326.0425188,1384.351194
48201410706,2045,1387.44335,343.1757442,913.0517747
48201410801,2045,1099.639126,482.710613,489.9839325
48201410802,2045,1500.358297,730.2368505,741.9463809
48201410900,2045,1798.509524,712.3041292,1034.747199
48201411001,2045,1725.022451,681.3067268,1033.5775
48201411002,2045,1177.796042,822.6074903,354.0661567
48201411003,2045,5030.907364,2263.289299,2696.839114
48201411100,2045,1412.443111,256.3836519,1147.870968
48201411200,2045,540.4439505,39.96007077,480.0512774
48201411301,2045,13410.86884,1590.336131,11243.39761
48201411302,2045,7951.39908,1216.583364,5204.367347
48201411400,2045,3459.44407,1582.141987,1844.290788
48201411503,2045,6590.669256,942.6510017,5243.31017
48201411504,2045,24449.98676,1854.704763,22276.744
48201411505,2045,4104.321868,1425.432768,2591.315208
48201411506,2045,4967.235889,1136.285632,3607.690555
48201411507,2045,1190.662727,428.1539726,742.4862377
48201411600,2045,1761.610764,1080.504998,639.8399961
48201411700,2045,5768.698441,1392.219338,4257.879507
48201411801,2045,3862.78268,2079.503928,1654.143999
48201411802,2045,3806.594956,2539.606478,1104.874856
48201411901,2045,1306.102514,465.8107523,815.2322442
48201411902,2045,1734.224438,956.1301955,751.0839092
48201412000,2045,5498.493412,2856.441795,2519.122787
48201412201,2045,3807.990034,1101.863737,2634.806805
48201412202,2045,10966.61491,604.8170558,10346.0731
48201412300,2045,1447.013485,349.2764374,992.8668058
48201412400,2045,1472.187272,330.5883739,803.6868818
48201412500,2045,453.9614519,88.50276792,334.3417792
48201412600,2045,1082.62941,534.1398325,502.8265867
48201412700,2045,5519.04513,684.9212705,4585.439357
48201412800,2045,776.5781757,258.0113253,442.6292375
48201412901,2045,2028.654279,660.2383202,1110.867338
48201412902,2045,678.3355949,196.2797416,436.5127017
48201413000,2045,1359.219798,499.6289673,777.3047519
48201413100,2045,1432.685735,447.7622425,859.3723991
48201413203,2045,760.3192112,160.3509571,599.3847905
48201413204,2045,718.1552886,151.9029585,565.7148623
48201413205,2045,899.6323687,189.725366,709.2467308
48201413206,2045,583.0610854,126.6881782,455.6081618
48201413301,2045,1559.099424,954.5575539,539.5183758
48201413302,2045,1349.69925,843.740906,431.9226904
48201420100,2045,3568.383528,2380.238462,987.3451014
48201420200,2045,1262.932843,583.5184472,335.1134632
48201420300,2045,2385.544606,1795.490884,507.2319396
48201420400,2045,1168.603095,359.8533524,310.0239948
